SLOT_ID,CHIP_ID,CHIP_TYPE,CORE_ID,CORE_TYPE,CORE_LANE,LANE_SPEED(mbps),MEDIA_TYPE,OPTICS_VENDOR,NIC_VENDOR,CABLE_LENGTH(m),TX_PRE3,TX_PRE2,TX_PRE1,TX_MAIN,TX_POST1,TX_POST2,TX_POST3,RX_CTLE_CODE,RX_DSP_MODE,RX_AFE_TRIM
1,1,NPU,2,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,2,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,3,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,3,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,3,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,3,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,3,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,3,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,3,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,3,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,4,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,4,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,4,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,4,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,4,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,4,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,4,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,4,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,5,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,5,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,5,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,5,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,5,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,5,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,5,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,5,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,6,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,6,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,6,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,6,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,6,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,6,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,6,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,6,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,7,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,7,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,7,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,7,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,7,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,7,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,7,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,7,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,8,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,8,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,8,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,8,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,8,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,8,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,8,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,8,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,9,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,9,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,9,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,9,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,9,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,9,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,9,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,9,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,10,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,10,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,10,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,10,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,10,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,10,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,10,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,10,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,11,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,11,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,11,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,11,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,11,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,11,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,11,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,11,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,12,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,12,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,12,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,12,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,12,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,12,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,12,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,12,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,13,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,13,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,13,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,13,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,13,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,13,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,13,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,13,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,14,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,14,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,14,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,14,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,14,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,14,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,14,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,14,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,15,TH5_NIF,0,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,15,TH5_NIF,1,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,15,TH5_NIF,2,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,15,TH5_NIF,3,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,15,TH5_NIF,4,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,15,TH5_NIF,5,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,15,TH5_NIF,6,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,15,TH5_NIF,7,100000,COPPER,,,,0,0,0,168,0,0,0,,,
1,1,NPU,16,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,16,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,16,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,16,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,16,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,16,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,16,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,16,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,17,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,17,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,17,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,17,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,17,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,17,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,17,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,17,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,18,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,18,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,18,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,18,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,18,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,18,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,18,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,18,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,19,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,19,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,19,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,19,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,19,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,19,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,19,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,19,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,20,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,20,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,20,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,20,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,20,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,20,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,20,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,20,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,21,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,21,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,21,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,21,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,21,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,21,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,21,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,21,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,22,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,22,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,22,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,22,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,22,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,22,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,22,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,22,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,23,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,23,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,23,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,23,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,23,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,23,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,23,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,23,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,24,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,24,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,24,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,24,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,24,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,24,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,24,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,24,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,25,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,25,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,25,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,25,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,25,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,25,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,25,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,25,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,26,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,26,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,26,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,26,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,26,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,26,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,26,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,26,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,27,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,27,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,27,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,27,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,27,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,27,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,27,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,27,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,136,0,0,0,,,
1,1,NPU,28,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,28,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,28,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,28,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,28,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,28,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,28,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,28,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,29,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,29,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,29,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,29,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,29,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,29,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,29,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,29,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,30,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,30,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,30,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,30,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,30,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,30,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,30,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,30,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,31,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,31,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,31,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,31,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,31,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,31,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,31,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,31,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,32,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,32,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,32,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,32,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,32,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,32,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,32,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,32,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,33,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,33,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,33,TH5_NIF,2,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,33,TH5_NIF,3,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,33,TH5_NIF,4,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,33,TH5_NIF,5,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,33,TH5_NIF,6,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,33,TH5_NIF,7,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,34,TH5_NIF,0,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
1,1,NPU,34,TH5_NIF,1,100000,OPTICAL,,,,0,4,-28,128,0,0,0,,,
